chapter,commentator,commentator_en,seq,lemma_zh,lemma_our_english,lemma_status,comment_chinese,comment_english
27,王弼,Wang Bi (d. 249 CE),3,常善救物故無棄物是謂襲明故善人者〔案永樂大典無者字〕不善人之師,"Therefore the sage is always masterful at rescuing people, and so no one is abandoned. Therefore the sage is always masterful at rescuing people, and so no one is abandoned. Always masterful at rescuing things, and so nothing is abandoned. This is called clarity worn covered. This is called clarity worn covered.",aligned to our base text,舉善以師不善故謂之師矣,
27,王弼,Wang Bi (d. 249 CE),4,不善人者〔案永樂大典無者字〕善人之資,"Therefore, the masterful one naturally teaches the novice. And the novice is the raw material of the master.",aligned to our base text,資取也善人以善齊不善以善棄不善也故不善人善人之所取也,
27,王弼,Wang Bi (d. 249 CE),5,不貴其師不愛其資雖智大迷,And the novice is the raw material of the master. Not valuing the master and not loving their raw material is a sign of great confusion. Even those who appear intelligent are lost. This is the essential secret.,aligned to our base text,雖有其智自任其智不因物於其道必失故曰雖智大迷,
27,王弼,Wang Bi (d. 249 CE),6,是謂要妙,Even those who appear intelligent are lost. This is the essential secret.,aligned to our base text,,
28,河上公,Heshang Gong (Han),1,知其雄守其雌為天下谿,"Know the rooster, hold to the hen, serve as the world's ravine.",aligned to our base text,雄以喻尊雌以喻卑人雖知自尊顯當復守之以卑㣲去之强梁就雌之柔和如是則天下歸之如水流入深谿也谿苦奚反,
28,河上公,Heshang Gong (Han),2,為天下谿常德不離,"Serve as the world's ravine, and the ever-present integrity never leaves you.",aligned to our base text,人能謙下如深谿則德常在不復離於巳離力智反,
28,河上公,Heshang Gong (Han),3,爲天下式常德不忒,"Serve as the world's pattern, and the ever-present integrity never varies.",aligned to our base text,人能爲天下法則德常在於巳不復差忒忒吐得反,
28,河上公,Heshang Gong (Han),4,復歸於無極,Return again to the endless.,aligned to our base text,徳不差忒則長生久壽歸身於無窮極也,
28,河上公,Heshang Gong (Han),5,知其榮守其辱為天下谷,"Know the glory, hold to the disgrace, serve as the world's valley.",aligned to our base text,榮以喻尊貴辱以喻汚濁知巳之有榮貴當守之以汚濁如是則天下歸之如水流入深谷也,
28,河上公,Heshang Gong (Han),6,爲天下谷常徳乃足,"Serve as the world's valley, and the ever-present integrity is enough at last.",aligned to our base text,足止也人能為天下谷徳乃止於巳,
28,河上公,Heshang Gong (Han),7,聖人用之則為官長,The sage puts them to use and becomes chief of the officers.,aligned to our base text,聖人升用則為百官之元長也長丁丈反,
28,河上公,Heshang Gong (Han),8,故大制不割,So the great cutting severs nothing.,aligned to our base text,聖人用之則以大道制御天下无所傷割治身則以天道制情欲不害精神也,
28,王弼,Wang Bi (d. 249 CE),1,知其雄守其雌為天下谿為天下谿常徳不離復歸於嬰兒〔案永樂大典此節在復歸於無極之後據注仍宜在前〕,"Know the rooster, hold to the hen, serve as the world's ravine. Serve as the world's ravine, and the ever-present integrity never leaves you. Return again to the infant.",aligned to our base text,雄先之屬雌後之屬也知為天下之先也必後也是以聖人後其身而身先也谿不求物而物自歸之嬰兒不用智而合自然之智,
28,王弼,Wang Bi (d. 249 CE),2,知其白守其黑為天下式,"Know the white, hold to the black, serve as the world's pattern.",aligned to our base text,式模則也,
28,王弼,Wang Bi (d. 249 CE),3,為天下式常徳不忒,"Serve as the world's pattern, and the ever-present integrity never varies.",aligned to our base text,忒差也,
28,王弼,Wang Bi (d. 249 CE),4,復歸於無極,Return again to the endless.,aligned to our base text,不可窮也,
28,王弼,Wang Bi (d. 249 CE),5,知其榮守其辱為天下谷為天下谷常徳乃足復歸於樸,"Know the glory, hold to the disgrace, serve as the world's valley. Serve as the world's valley, and the ever-present integrity is enough at last. Return again to the uncarved wood.",aligned to our base text,此三者言常反終後乃徳全其所處也下章云反者道之動也功不可取常處其母也,
28,王弼,Wang Bi (d. 249 CE),6,樸散則為器聖人用之則為官長,"The uncarved wood scatters, and becomes vessels. The sage puts them to use and becomes chief of the officers.",aligned to our base text,樸真也真散則百行出殊𩔖生若器也聖人因其分散故為之立官長以善為師不善為資移風易俗復使歸於一也,
28,王弼,Wang Bi (d. 249 CE),7,故大制不割,So the great cutting severs nothing.,aligned to our base text,大制者以天下之心為心故無割也,
29,河上公,Heshang Gong (Han),1,將欲取天下,Those who wish to force their will upon the world — I see that this cannot be done.,aligned to our base text,欲為天下主也,
29,河上公,Heshang Gong (Han),2,而為之,Those who wish to force their will upon the world — I see that this cannot be done.,aligned to our base text,欲以有為治民,
29,河上公,Heshang Gong (Han),3,吾見其不得巳,The world is a sacred vessel. It cannot be forced. It cannot be grasped.,aligned to our base text,我見其不得天道人心巳明矣天道惡煩濁人心惡多欲,
29,河上公,Heshang Gong (Han),4,天下神器不可為也,Those who force it ruin it. Those who grasp it lose it. Those who force it ruin it. Those who grasp it lose it.,aligned to our base text,器物也人乃天下之神物也神物好安靜不可以有為治,
29,河上公,Heshang Gong (Han),5,為者敗之,"Therefore, sometimes leading, sometimes following,",aligned to our base text,以有為治之則敗其質性,
29,河上公,Heshang Gong (Han),6,執者失之,"Therefore, sometimes leading, sometimes following,",aligned to our base text,強執教之人則失其倩實生於詐偽也,
29,河上公,Heshang Gong (Han),7,故物或行或隨,"Sometimes breathing heavily, sometimes breathing easily,",aligned to our base text,上所行下必隨之也,
29,河上公,Heshang Gong (Han),8,或強或羸,"Sometimes strong, sometimes weak,",aligned to our base text,有所強大必有所羸弱也羸力為反,
29,王弼,Wang Bi (d. 249 CE),1,將欲取天下而為之吾見其不得已天下神器〔案永樂大典器下有也字〕,Those who wish to force their will upon the world — I see that this cannot be done. The world is a sacred vessel. It cannot be forced. It cannot be grasped. Those who force it ruin it. Those who grasp it lose it.,aligned to our base text,神無形無方也器合成也無形以合故謂之神器也,
29,王弼,Wang Bi (d. 249 CE),2,故物或行或隨或歔或吹〔案歔河上公注本作呴〕或强或羸或挫或隳〔案挫河上公注本作載〕是以聖人去甚去奢去泰,"Sometimes breathing heavily, sometimes breathing easily, Sometimes strong, sometimes weak, Sometimes strong, sometimes weak, Sometimes safe, sometimes imperiled. Therefore the sage removes the extreme, the extravagant, the excessive. Therefore the sage removes the extreme, the extravagant, the excessive.",aligned to our base text,凡此諸或言物事逆順反覆不施為執割也聖人達自然之至暢萬物之情故因而不為順而不施除其所以迷去其所以惑故心不亂而物性自得之也三十章〔案河上公注本此為儉武章〕,
30,河上公,Heshang Gong (Han),1,以道佐人主者,One who rules in alignment with the Tao does not use military force to dominate the world.,aligned to our base text,謂人主能以道自輔佐也,
30,河上公,Heshang Gong (Han),2,不以兵强天下,Such undertakings tend to come back on you.,aligned to our base text,以道自佐之主不以兵革順天任德敵人自服,
30,河上公,Heshang Gong (Han),3,其事好還,Such undertakings tend to come back on you.,aligned to our base text,其舉事好還自責不怨於人也好呼報反還音旋,
30,河上公,Heshang Gong (Han),4,大軍之後必有凶年,"Where armies camp, thorns and brambles grow.",aligned to our base text,天應之以惡氣即害五榖五榖盡傷人也,
30,河上公,Heshang Gong (Han),5,不敢以取强,The masterful one halts after succeeding and never pushes on to seize dominance.,aligned to our base text,不以果敢取强大之名也,
30,河上公,Heshang Gong (Han),6,果而勿矜,The masterful one halts after succeeding and never pushes on to seize dominance.,aligned to our base text,當果敢謙卑勿自矜大也,
30,河上公,Heshang Gong (Han),7,果而勿伐,"They succeed without boasting, succeed without bragging, succeed without arrogance.",aligned to our base text,當果敢推讓乃自伐取其美也,
30,河上公,Heshang Gong (Han),8,果而勿驕,"They succeed without boasting, succeed without bragging, succeed without arrogance.",aligned to our base text,驕欺也果敢勿以驕欺人,
30,河上公,Heshang Gong (Han),9,果而不得巳,They succeed because their actions are unavoidable. They succeed without using excessive force.,aligned to our base text,當果敢至誠不當迫不得巳也,
30,河上公,Heshang Gong (Han),10,果而勿强,"When things reach their prime, they decay.",aligned to our base text,果敢勿以為强兵堅甲以侵凌人也,
30,河上公,Heshang Gong (Han),11,物壯則老,"When things reach their prime, they decay.",aligned to our base text,草木壯極則枯落人壯極則衰老也言强者不可以壯,
30,河上公,Heshang Gong (Han),12,是謂不道,This is called not-Tao. Not-Tao comes to an early end.,aligned to our base text,枯老者坐不行道也,
30,河上公,Heshang Gong (Han),13,不道早巳,This is called not-Tao. Not-Tao comes to an early end.,aligned to our base text,不行道者早死,
31,河上公,Heshang Gong (Han),1,物或惡之,Living things recoil from them.,aligned to our base text,兵動則有所害故萬物無有不惡之惡烏路反,
31,河上公,Heshang Gong (Han),2,故有道者不處,Those who are with the Tao do not dwell among them.,aligned to our base text,有道之人不處其國,
31,河上公,Heshang Gong (Han),3,君子居則貴左,"In times of peace, the sage chooses creation. When the military must be used, they choose destruction.",aligned to our base text,貴柔弱也,
31,河上公,Heshang Gong (Han),4,用兵則貴右,"In times of peace, the sage chooses creation. When the military must be used, they choose destruction.",aligned to our base text,貴剛強也此言兵道與君子道反所貴者異也,
31,河上公,Heshang Gong (Han),5,兵者不祥之器,Understand that even the most finely-crafted weapons truly are instruments of ill omen.,aligned to our base text,兵革者不善之器也,
31,河上公,Heshang Gong (Han),6,非君子之器,"When the circumstances are unavoidable, calm detachment is essential.",aligned to our base text,非君子所貴重器也,
31,河上公,Heshang Gong (Han),7,不得巳而用之,"Achieve victory, but don’t revel in it.",aligned to our base text,謂遭衰逆亂禍欲加萬民乃用之以自守,
31,河上公,Heshang Gong (Han),8,勝而不美,To glorify battle is to rejoice in killing people.,aligned to our base text,雖得勝而不以為利己也,
31,河上公,Heshang Gong (Han),9,而美之者是樂殺人,Understand that whomever rejoices in killing people cannot achieve their purpose in the world.,aligned to our base text,美得勝者是為喜樂殺人者也,
31,河上公,Heshang Gong (Han),10,吉事尚左,"The lieutenant general stands on the left, the supreme commander on the right,",aligned to our base text,左生位也,
31,河上公,Heshang Gong (Han),11,凶事尚右,"The lieutenant general stands on the left, the supreme commander on the right,",aligned to our base text,隂道殺人,
